user_id,product_id,product_type,review,rating
골드올챙이24,18,스킨/토너,"최근 라로슈포제 시카플라스트 토너 3개를 구입했는데요.. 사진상의 토너는 라방 때 산 시카 토너 2개로 라방 때 이벤트로 온천수 미스트 오 떼르말 100ml 2통과 미니 폼클 1개, 로지 톤업 샘플 2개, 수첩형 메모지를 받아서 엄청 풍성하네요~😄

제가 시카 토너를 일주일 이상 사용해보니 라로슈포제에서 만든 시카 토너답게 민감한 제 피부에 순하게 잘 맞아요~^^

진정, 보습 다 맘에 들어요. 세안 후 붉게 올라온 피부에 살살 닥토하고 흡토하면 붉은기를 진정시키고 속보습을 잘 잡아줘요. 워터 제형이라 가벼울 것 같은데 시카 성분과 판테놀 5%과 들어 있어서 그런지 촉촉히 보습되요. 바람부는 쌀쌀해지기 시작한 요즘 같은 날씨에도 당기지 않아요.

무향으로 향에 민감하신 분들도 걱정없으실 것 같아요. 약산성 토너에 고농축 시카, 판테놀 성분이 들어 있어 민감 피부도 잘 맞지만, 건성 피부도 잘 맞으실거에요!!^^

팁이라면 아래글에도 남겼지만 라로슈포제 시카플라스트 밤과 같이 사용하면 보습에 최고에요!!

그리고 이 시카 토너를 흡토 할 때 미스트처럼 뿌려서 사용하니 편리하고 좋네요. 이 토너가 워터 제형이라 좀 흘러서 불편하더라고요ㅠ 그래서 다이소에서 천원짜리 스프레이통을 사서 넣어서 사용하니 편리하네요~ㅋ",5
골드올챙이24,18,스킨/토너,"🌱구입동기
라로슈포제 시카플라스트 밤을 만족하면서 사용중이라 같은 라인의 신상 시카플라스트 토너가 나왔다길래 엄청 기대한 사람이에요🤣
라로슈포제 라방 때 시카 토너 2개 구입하고, 그 후 1개 더 구입해서 총 3개 구입했어요. 뭐 이렇게 구입해도 전 3달 안에 다 사용해요~

🌱제형, 발림성
이 시카플라스트 토너는 완전 워터제형이에요. 주루룩 흘러요. 전 닥토로 한 번, 흡토로 한 번 두번 레이어링했어요. 그렇게 하니 속보습이 잡히네요. 워터 제형치고는 생각보다 촉촉해요. 아무래도 시카 성분과 판테놀 5%가 들어 있어서 그런 것 같아요~♡
라방 때 보니 이 토너는 흡토로 더 추천하시더라고요. 토너팩하기 좋은 토너에요~^^

🌱추천 피부
어느 피부도 다 맞을 것 같아요. 특히 민감 피부에 강추요!! 제가 민감 알러지 피부거든요. 라로슈포제 시카 토너 바른 후 다른 에센스 안 바르고, 시카플라스트 밤만 도톰하게 발라 봤는데~ 세안 후 붉게 올라온 피부를 빠르게 진정시키고 촉촉히 보습되요. 얼굴에 광이~ㅋ 이렇게 시카플라스트 밤으로 마무리하면 건성 피부이신 분들도 당김없이 한겨울 보낼 수 있어요^^

🌱향
라로슈포제는 인공향을 안 써요. 무향으로 보시면 될 것 같아요. 제가 느끼기에는 약간 연고향이 나는 것 같기고 하고~ㅋ 자체 성분 향인 것 같아요~^^

🌱가격과 구성
전 할인할 때 쿠폰까지 사용해서 저렴하게 구입했는데요. 정가는 3만원 선이라 좀 비싼 것 같기도 해요;;
기획 상품으로 토너 200ml와 클렌징 워터 100ml, 톤업 선크림 3ml 들어 있어요. 다른 것도 체험해볼 수 있어 좋네요. 아참 저는 이벤트 기간에 구입해서 시카 립밤 1개도 받았어요~ㅋ

🌱총평
닥토, 흡토, 토너팩 다 가능한 토너에요.
두 번 이상 레이어링 해주면 속보습을 잡아줘서 피부를 쫀쫀하게 해줘요.
고농축 시카와 판테놀 5%가 들어 있어서 붉은 피부를 진정시키고, 피부 장벽을 강화시켜줘요. 민감 피부 잘 맞아요!!^^
팁이라면 같은 라인의 라로슈포제 시카플라스트 밤 B5와 같이 사용하세요!! 강력하게 보습 마무리되요~!!😊👍",5
kv****,18,스킨/토너,"피부가 예민한 편인데 이 토너 왜이리 가볍고 수분도 잘 채워주고
누가 쓰던 기본은 먹고 들어가는 강추 토너 입니다!",5
hr****,18,스킨/토너,속건조 전혀 없고 복합성이 사용허기에 짱 좋아요 추천합니다,5
암해피쏘,18,스킨/토너,자극은 데이터를 다르긴 하는데 빨갛게 올라올 때도 있었습니다. 보습은 보통이고 효과도 그닥 잘 모르겠습니다.,4
챙이챙이올,18,스킨/토너,"제형의 점도는 그냥 물토너 같은데 얼굴에 찹찹 흡수 시키면 왜 에센스토너인지 알 것 같아요
샤워 후 한번만 흡수시켜놔도 제대로 스킨케어 하기 전까지 건조함이 없어서 좋더라구요
복합성인 저는 겨울에 정말 잘 맞아용",5
문쉰,18,스킨/토너,"닦토같은 토너제형이지만 에센스 토너라 그런지 보습력이 좋은 것 같아요
보통 2-3스킨 해주고 있는데 촉촉함 굿!
무색 무취라 피부에 더 좋을 것 같은? 사용하기 더 안심되기도 해요
그리고 저는 개봉일을 뒤에 꼭 적어주고 있어요",5
주먹밥쿵,18,스킨/토너,한달 간 써봤는데 만족도가 높아요~ 저랑도 잘 맞네요! 재구매의사 있음!! 추천 추천,5
limer****,18,스킨/토너,순하게 잘 사용하는 제품입니다. 재구매 의사 있어요! ㅎㅎ,5
뚜시뚜,18,스킨/토너,사용후 당기는 느낌도 덜해지고 끈적임 없이 촉촉해서 마무리감도 좋습니다,5
김더워,18,스킨/토너,환절기 피부고민생기면 바로 고민없이 라로슈포제 라인으로 기초 싹 바꾸는데 너무 좋어요,5
빵빠라빵,18,스킨/토너,크림샀다가 받은 30ml증정품 써보고 이거다하고 찾아보니 품절이라 재입고 알림 해뒀다가 입고되고 할인까지 하길래 바로 주문했어요! 흡토 닦토 둘다 괜찮지만 흡토로 더 츄천해요! 특별한 효과가 있는 제품은 아니지만 피부가 편안하고 건강해지는 느낌이에요,5
챙이챙이올,18,스킨/토너,"👉🏻맨날 물 같은 토너 말고 새롭고 잘 맞는 토너를 찾고 있었는데 그게 바로 B5 에센스 토너 였어요-!!
👉🏻그냥 봐서는 물토너 같은데 묘하게 얼굴에 바르면 점성이 느껴져요
👉🏻끈적이지 않고 산뜻한가 싶지만 막이 한겹 씌여진 것처럼 수분이 안날라가요
👉🏻복합성 피부타입이라 크림스킨타입은 살짝 과한가 싶은데 요게 잘 맞더라구요
👉🏻샤워 후 먼저 한번 흡토 하는데, 나와서 스킨케어 하기 전까지 건조함이 없어서 땡기지 않아요
👉🏻이 제품은 닦토 말고 스킨팩+흡토 추천합니다
👉🏻그래서 화장솜에 듬뿍 묻혀야 하는데 제품 구멍이 다소 작고 내용물이 좀 새는 편이라 그 부분은 조금 아숩..",5
라미,18,스킨/토너,시카 플라스트 밤 B5 구매 하면서 사은품으로 같이 왔던 샘플 사용해 보고 속건조 잡아주고 순해서 재구매 함 완전 액체 재형인데 로션이라고 적혀 있길래 의아했는데 여름에는 단독으로 2번 정도 레이어드 사용 하면은 충분 할 것 같음 워낙 화장 전에 끈적이거나 미끄덩거리는 제형의 스킨케어를 싫어해서 에센스 까지만 바르고 화장 하는 편인데 밀리는 것 없이 건조함을 잡아줘서 좋음 근데 눈에 들어가면은 너무 따갑고 순한 라인인데도 잘 안 맞는다는 사람은 있었음 근데 나도 민감성피부인데 나한텐 잘 맞았음,4
iamjulie,18,스킨/토너,"원래 라로슈포제 똘러리앙 수분토너 사용하고 있었는데 건조함이 계속 느껴져서 유수분 밸런스를 조절 할수있는 약산성 토너를 찾다가 B5 토너 구매하게 됐어요! B5 재생크림을 사용하고 있어서 거부감 없이 구입할 수 있었고, 사용해본 결과 자극없이 산뜻하게 사용할수 있어서 넘 좋아요! 가격대가 좀 있는 편이지만 워낙 민감한 피부라서 피부자극 없는 마스크팩을 찾기가 어려워서 토너팩으로도 만들어서 너무 잘 쓰고 있어요! 항상 재구매 하는제품인데 대용량으로도 출시되면 너무 좋겠어요!",5
츄츄츄츄츄,18,스킨/토너,제형은 너무 묽지도 않고 찐하지도 않습니다. 적당히 쫀쫀해서 피부에 흡수도 잘 되고 무엇보다 향이 좋아요. 향에 조금 민감한 편인데ㅎㅎㅎ 정말 좋네요! 토너 용량도 생각보다 크고 좋아요! 원래 화장솜에 묻혀서 닦토를 했었는데 안 좋다고 해서 그냥 손에 발라서 촵촵 두드려 흡수시킵니다ㅎㅎ 나중에 더울 때는 토너팩하려구요! 수분충전감 제대로입니다! 향도 좋구 촉촉해요 복합성 지성 앤드 건성 피부인데 잘 맞을 거 같아요. 평소에 트러블이 많이 나는 편인데 라포슈포제 클렌징 폼 쓰고나서는 확실히 줄어서 시카밤하고 토너까지 주문해서 사용하고 있어요! 계속 꾸준히 사용해서 피부가 좋아졌으면 좋겠어요 정말루요. 라포슈포제 애정합니다. 좋은 다양한 기초제품 많이 만들어주세용~ 제헝이 마음에 드네요 정말 굳입니다굳굳굳,5
Applepie,18,스킨/토너,"라로슈포제 시카 플라스트 로션 B5 판테놀 시카 에센스 토너.

요 제품도 미리 구매하려고 정해둔 건 아니고 구경하다 고른 제품 중 득템이라고 생각되는 잘 골랐다!하는 제품.

주 관심이 보습, 진정, 장벽강화 라서 주로 그 위주의 제픔들을 기초로 많이 사용 중이에요.

요 제품 옆 세안 후 약해진 피부장벽 강화! 요 글귀를 보고, 판테놀 함유라는 점이 구매 가장 큰 요인이었어요.
저는 메이크업 지울 때 아무래도 예전 습관이 아직도 남아있어서 건성이긴 하나 폼클렌징으로 마무리를 해요. 물 세안 보다는 그걸 선호해서 쭈욱 그렇게 사용을 하고 진정패드를 써왔다가 새로운 토너를 쓰고 싶어서 골랐어요.

요 제품은 약산성 토너로, 화장대가 아닌 욕실에 두고 닦아내지 않고 손에 덜어서 얼굴 전체에 흡수시키고 있어요. 제형은 물 같은데 약간의 점성이 있는 제형이에요. 얼굴에 부드럽게 흡수되면서 진정, 그리고 수분충전에도 아주 좋더라구요.

마데카소사이드가 진정시켜주고 판테놀로 장벽 강화를 시켜주구요. 요 촉촉함이 싸악 피부에 흡수되는 촉촉함이라 사용감이 참 좋아요. 저처럼 민감하신 분들은 손으로 흡수시켜주시는 것 추천 드리고 싶어요.

제가 원한 모든 기능이 있어서 완벽토너입니당. 초예민 제 피부 진정해주고 촉촉해지는 고마운 토너",5
리뷰대마왕,18,스킨/토너,"각질제거를 과하게 했더니 피부가 붉어지고 예민해졌습니다
진정에 좋은 제품을 알아보다가
라로슈포제 시카플라스트 토너를 알게되었습니다

이 제품은 판테놀이 5프로 들어가있어서
민감한 피부를 편하고 촉촉하게 해주고
고농축 시카인 마데카소사이드와 글리세린이 함유되어
피부를 진정시키고
피부장벽 강화에 효과가 있습니다

이 토너는 거의 물같은 제형입니다
콧물 토너나 히알루론산 같은 점성이 아니라서
흡수가 빠르고
산뜻하게 에센스 토너로 쓰기 좋습니다

세안 후 첫 단계로 사용하고 있는데요
라로슈포제 온천수가 함유되어있어서
메마른 피부를 위한 스파 효과도 있습니다

번거롭게 두드려가며 흡수시킬 필요없이
흡수력이 뛰어나고
세안 후 라로슈포제 에센스토너를 바르고 크림만 발랐는데
건성인 저에게
전혀 속당김이 없이 보습이 잘 됐습니다
(제일 마음에 드는 부분입니다)
기름지지 않는데 속보습을 너무 잘 잡아주니
건성 뿐만아니라 수부지 분들에게도 완전 추천드려요

민감했던 피부도 몇번의 사용으로 즉각적으로 진정이 됐습니다

추천합니다!",5
Anniee,18,스킨/토너,"더마 브랜드의 제품들을 정말 수없이 사재기 하는것 같아요
코로나 터짐과 동시에, 마스크로 인해 생애 최초, 최악의 피부염을 겪었거든요
그 중 라로슈포제 제품들은 제게 정말 예전 피부로 돌아갈수 있다는 희망을 준 브랜드였어요

거기다 어느 브랜드의 고객센터마다,
개인차가 있어 제품 추천은 어렵고, 단정지어 말할수 없고, 확답할수 없다라는 말들을 하지만,
라로슈포제 제품 담당 고객센터 직원분은 제 피부고민을 들어보면서 어떤 제품이 더 괜찮을까 같이 고민을 해주세요..
물론 선택도 내것이고, 부작용이 있을수 있으니 테스트부터 꼭 하라고 말씀을 하시지만..
그래서 더 믿고 주문하게 되는것 같아요

여름 제외하고 시카플라스트 밤을 사용해요
시카플라스트 라인에 새제품들이 추가로 많이 나왔는데
간혹 같은 브랜드의 제품이라도 바꿔 사용하다보면 부작용이 나기도 하더라고요
그래서 기존의 라로슈포제 똘러리앙 울트라 로션(토너)와 유리아쥬 배리어덤 시카토너
이렇게 번갈아가며 사용하고 있었어요
물론 에스트라 테라크네 클리어 토너도 좋아요 (각질 제거 함께 해주는 제품이라 예민, 민감 피부는 꼭 테스트 해보셔야해요)

왜 여러 더마 제품들을 번갈아 가며 바르느냐 물어보신다면..
예민, 민감 터지는 피부로 변한 후로..
피부에 잘 맞는다, 괜찮다 싶어서 꾸준히 바르다보면 어느날, 피부에 또 맞지 않아 피부가 붉어질때가 있어요
그래서 번갈아가며 사용하고 있답니다
한 제품만 계속 사용하다보면 내성이 생겨 그럴수 있다고 하더라고요

저는 개인적으로 판테놀이 첨가된 제품이 좋아요 정말 효과도 좋았고 제 피부에 잘 맞거든요
그래서 이 제품은 딱 두번 고민하고 구매했답니다
왜 두번이냐.. 기존 제품 그냥 사용할까.. 아니야 새제품 한번 사용해봐.. 지금은 피부가 다시 좋아졌잖아? 이러면서 말에요 ㅎㅎ

암튼.. 저는 닦토를 즐겨하는 사람인데.. 이 제품은 그냥 손에 덜어 발라주라고 사용법이 나와있지만,
저는 우선 화장솜에 듬뿍 묻혀서 닦토를 먼저 해주고 손에 소량 덜어 촵촵 발라주었어요
아니.. 이게 무슨 일이냐.. 촉촉함이 엄청 나요

일단 향은 못느꼈고요 (더마 제품들은 특유의 향이 있긴 한데.. 저는 못느꼈어요)
거기다 발랐을때 따갑거나 가려움 1도 없었고요
수분감에 촉촉함 발림성이 너무 좋았고, 무겁지 않아 또 너무 좋았어요
역시 라로슈포제 제품들은 실망을 주지 않아요",5
별자리,18,스킨/토너,"시카라인이라 진정으로 구매했는데
진정이 잘 되눈지 진정 모르겠어요 ..
다른 회사의 시카 스킨을 사용하다가 라로슈포제 제품을 사용해 본 경험이 있어서 구매하였습니다. 역시나 물같은 제형이라 딱히 자극 없이 사용할 수 있을거 같아서 닦토 형식으로 사용했습니다
사용하는 도중 크게 개선 효과를 보지 못했고
조금 더 두고 봐야 진정효과를 알 수 있을거 같습니다 .
그저 제 피부가 안좋아서 그런건지 .. 화장품이 안맞는 건지 잘 모르겠어요..
그래도 많이 건조하지 않고 촉촉한 느낌은 좋앗습니다 너무 물 같으면 건조해지는개 확 느껴지는데
적당히 수분감이 충전되는 것은 만족스러웠습니다
글고 거의 무향인거 같아요 향은 거의 나지 않습니다
시카 효과가 좀더 확실하게 나타날 수 있었다면 더 만족할 슈 있지 않앗을까 라는 생각을 해 봄 니다",5
꽁딩이,18,스킨/토너,"원래는 라로수포제 'H리벨런싱 하이드레이션 토너?' 를 샘플로 받아 사용해봤을 때 괜찮았던 것 같아서 본품을 구매하려 했는데...! 잘 못 주문해서 이 '판테놀 시카 에센스 토너'를 구매하게 되었습니다ㅎ

근데 결론부터 말씀드리자면 이것도 다행히 좋네요:)

피부가 매우 예민해서 주로 피부과 입점되는 브랜드들을 선호하는데요~ 역시 라로슈포제 브랜드 답게 문제 없이 잘 사용중입니다:)

상황에 따라 각질제거 하고 싶은 날은 'H리벨런싱 하이드레이션'을 사용하면 좋을 것 같고, 극예민해져서 진정이 필요하다면 '판테놀 시카 에센스' 제품을 사용하시면 될 것 같습니다🙂

그리고 저는 여드름 압출 후에 화장솜에 이 토너를 적셔 토너팩처럼 사용해줬었는데 확실히 진정이 더 잘 되더라구요!

앞으로 이 제품뿐 아니라 라로슈포제 다양한 제품들도 구매해보려구요:)",5
톤파괴그잡채,18,스킨/토너,"내 피부타입
타입 : 왕모공, 개지성, 홍조 다 가졌네 다 가졌어
평생 건조해 본 적이 없음. 강력한 지성. 속건조 없음
기초나 베이스화장품 살때 가장 중요시하는건
""""모공""""을 얼마나 줄여주고 가려주느냐 임.


ㅡ 발림성
찹토를 하게 되어있는데 나는 뿌리는게 더 펀해서 뿌리는 미스트 통에 옮겨담았다
바를땐 바로 흡수가 되는 느낌은 아니다

ㅡ 텍스쳐
약간의 유분이 느껴져서 오히려 신선했다
시카라서 유분 전혀 없을거라 생각했는데
유분기가 조금 있어서 부드럽다

ㅡ효과
진정토너 중에서는 가장 만족스럽다
턱에 생긴 좁쌀여드름 때문에 각종 시카 병풀 진정 토너와 에센스 크림등을 다 샀다
그러다 결국 피부과가 가장 낫다고 생각해서 피부과 갔지만
그렇다고 해서 화장품을 맘대로 쓸수는 없다
여전히 진정위주로 쓰는데 젤 만족스러운 토너다

ㅡ 주의할 점
진정용이라서 건성에게는 보습이 잘 안된다는 생각이 들수도 있을것같다

ㅡ 기타 ㆍ 재구매의사
토너의 기능을 하는 에센스라서 또 써도 좋을듯하다
가격대비 가장 좋았던 진정제품",5
밀미밀미,18,스킨/토너,"하아 처음 사봤는데 좋은 것 같아요

근데 바로 사자마자 떨어뜨려서

입구가 그냥 망가졌어요

너무 쉽게 뚜껑이 부러지네여 ㅠㅠㅠ

대충 위에 걸쳐서 계속 쓰고 잇긴한데

걱정이네요 살짝 뚜껑 사라진 후부터

바르고 나면 살짝 끈쩍해진 느낌이 나서 버려야하나

생각 중입니다

향도 별로 없고 굉장히 순한거 같아서 만족 했는데

뚜껑이 문제네요….

복합성 피부에 살짝 예민한 피부형이라

바르는거에 조심하는 편인데

이거는 그래도 잘 맞네요

붉은기를 잡고 싶엇는데

아직 좀 더 써봐야할 것 같습니다

이벤트해서 싸게 저렴하게 샀어요

뚜껑만 안 부러지면 다음에 또 구매할 의향 있습니다

닥토하지 말고 그냥 바르는거 츄천해서

손으로 그냥 바르규 있어요

이거 하나에 로션 하나면 충분한거 같습니다

수분감은 좋습니다 건조한 느낌도 없고

듬뿍 듬뿍 쓰고 있습니다",5
바냥이,18,스킨/토너,"자극감 전혀 없고 순해서 좋아요
피부가 예민한 편이라 약산성도 잘골라 써야하는데
이제품은 전혀 트러블도 없고 잘 맞는 것 같아요
무향이고 진득거리지도 않은 물타입 토너라 좋아요 그렇다고 건조하지도 않고 적당히 보습감도 느껴져서 쓰기 좋네요
본품 자체는 적당한 크기인데 샘플 토너와 클렌징폼이 같이 들어있는 구성이라 더 맘에 들어요",5
Chokchok,18,스킨/토너,"라로슈포제 시카플라스트 판테놀 시카에센스 💧💧
라로슈포제는 재가 피부과를 다니면서 레이저같은 시술을 받고나서도 재생크림이나 진정크림으로 사용하라고 여러번 받은적이 있는 제품이라서 확실히 안전하고 좀 피부에 좋은 브랜드라는?인식이 있었어요 ㅎㅎ
근데 유투브나 이런곳에서 이 토너를 트러블이 나거나 조금 진정이필요한 시기에 사용하니까 너무 좋았다고!?하는 것을 보고 구매해봤어요 ㅎㅎ
양도 생각보다 많고 기획전을하거나 세일을 자주하다보니까 가격도 나쁘지않은것같아요 ㅎㅎ
확실히 좀 자극이되거나 하지않고 순하게 사용할 스 있는것깉아요!! 그래서 저는 솜같은곳에 흡수시켜서 토너팩으로 사용해도 좋을것같아서 그런식으로듀 사용해보고있어요 !
그리고 정말 피부가 너무 예민할때는 솜을 사용하는것보다 흡토로 사용해줘도 좋을것같아요 😬👍🏻",5
lklk00,18,스킨/토너,"라로슈포제 평상시에 크림이랑 미스트 잘쓰고 있는데,
올라이브에서 신상토너 광고를 하더라구요.
그래서 구매해봤습니다.
2만원대에 구매했고, 자잘한 샘플들도 왔어요.

일단 개인적으로 기대이하 였습니다
같은라인에 시카 플라스트 b5밤을 매우잘써서 이제품도
진정에 좋을거라고 생각했거든요..
근데 진정효과는 별로 없었습니다.
시카라고 하면 보통 진정에 많이 사용된다고 알고 있는데
이제품에서는 잘모르겠어요.

또 저는 토너를 3번정도 바르는데 흡수가 굉장히 느렸어요.
다 바르고 난 뒤에는 산뜻하다기 보다 피부가 좀 답답하고
무거운 느낌이었어요. 그래서 이후로는 1번만 발랐는데도
답답한 느낌은 계속 들었습니다.

그리고 눈에 한번 들어간적이 있었는데,
진짜 죽을뻔 했습니다ㅋㅋ
눈이 너무 맵고 눈아픈게 진짜 오래 갔어요ㅠ",3
햄포동이,18,스킨/토너,"시카에센스 토너 한정판이라고 해서 구입했구!
보통 제품 앞에 써져있는 문구 없었는데...
있어서 보기 편하고 좋아요ㅎㅎㅎ
세안 후 적당한 양으로 덜어주세요!
100원 사이즈 정도 사용하면 적절하실 거 같아요!
바를 때 엉? 살짝 거품이 있어서 당황했지만, 톡톡 피부에 흡수 시켜주시면 됩니다!",5
아이스,18,스킨/토너,"저번에 샀다가 제 수분부족 건성피부인 저에게 너무나도 큰 보습력은 선사해준 스킨이라서 제 친구에게도 선물 해줄라고 다시 재구매를 했습니다

이 상품 의 경우에는 손으로 바르기 보다는 솜으로 닦아 주는 토너를 많이 하는 편인데요

이제 겨울이여서 제 입가에 하얗게 일어나더라구요 건성인 사람들 한테는 이게 정말 정말 스트레스 입니다
그리고 눈가의 한 색처럼 일어나는!!!' 그럼 버즘들을 잘 잡아 주는 토너가 여기 있었더라구요

가격도 지금 사면 조금 저렴 한데 거기에 상품 기획들이 정말 좋아서 다 쓰고 샘플을 또 쓸 수 있다는 점이 아주 좋았습니다

혹시라도 이 판테놀 성분이 들어가서 피부가 민감 해 주거나 차가워지면 어떡하지 라는 생각을 가지셧다면 바로 접어 주세여
오히려 피부결을 정리 해 주고 민감한 피부에 도움이 되는 성분이니까 다들 이 스킨 바르고 매끈한 피부로 되자구요",5
여쿨라올영,18,스킨/토너,라이브 방송중에 혜택이 좋은거 같아 충동구매를 했어요 십대 이십대들이 사용하기엔 좋은거 같아요 30대는 좀 더 영양감있는게 필요하지 않나 싶네요 생각보다 촉촉한건 모르겠고 그냥 순한거 같긴한데 뭔가 저한텐 좀 부족한듯 싶어요 가격이 원래는 저렴하징 않은데 순하고 자극적이지 않고 무향에 가깝다는 그 부분으로는 괜찮은거 같아요 다른 크림이나 세럼 등도 궁금하긴 한데 제 나이대에 베스트 제품은 아닌것 같습니다 좀 더 투자하더라도 맞는 토너 품을 찾아봐야 할거 같아요 그냥 무난하게 저렴하게 사용하기엔 괜찮은거 같고 10대 20대 제품으로는 추천할만 한것 같어요 방송중 구매라 같이 온 클렌징 워터와 톤업크림은 아직 사용해보지 않았는데 궁금하긴 하네요 다른 제품은 어떨지 궁금합니다 제 리뷰가 구매에 도움이 되었음 좋겠네요,4
미파,18,스킨/토너,"☁️민감성+지복합성 피부입니다☁️

☁️저는 라로슈포제 제품을 사용하고 기존에 사용하던 기초 화장품을 전부 버렸어요‼️

☁️매일 화장을 해서 저녁에는 트러블이 올라오고 짜고 아침엔 흉져있고를 무한 반복하고 있던 와중에 ‼️토너와 스팟 시카밤을‼️ 사용하고
그 최악의 루틴에서 트러블이 안생기는 것이 아닌‼️

정말 피부가 많이 깨끗해졌어요😭

☁️트러블이 생기지 않는다 라고는 말은 하지 않고 트러블이 생겼던건 흉이 지지 않게 재생을 도우며 트러블이 덜 생길 수 있도록 작용이 되는 것 같아요‼️

☁️그래서 이번에 시카토너가 새로 나와 구매를 하게 되었어요
위에 적힌듯 시카밤은 B5시카밤이라는 건데 그 라인으로 나왔다고 하니 믿고 구매를 했어요😊

☁️진짜 피부가 점점 건강해진다 라는 것이 느껴지고 화이트헤드는 수분이 부족할때 많이들 나타나는데 화이트헤드가 많이 줄어서 너무너무 좋아요

☁️진짜 시카라인으로 찾거나 예민한 피부를 가졌다면 무조건 추천합니다☁️🥰",5
boembeom,18,스킨/토너,시카밤 크림 사용해서 같은 라인의 토너도 궁금해서 사봣어요 촉촉한 느낌인데 가볍게 날아가지 않고 피부에 묵직하게 스며드는 느낌이네요. 물처럼 가볍지 않고 적당히 쿠션감이 느껴졌구요 솜에 덜어쓰지 않고 손바닥에 덜어서 펴바르는게 더 좋은거같아요 촉촉함과 수분감을 더 느낄수 있었어요 마찬가지로 이거도 할인 크게 하길래 구매했는데 그럴때마다 구매해야할거같아요,5
블랙홀,18,스킨/토너,"라로슈포제 시카밤을 잘 사용했었는데,이번에 시카에센스 토너가 신제품으로 출시 되었다고해서 구매했어요. 시카플라스트 밤이랑 같이 사용하면 좋을것 같아요. 시카 성분이 포함돼서 자극 받은 피부를 빠르게 진정 시켜주고, 에센스 토너인안큼 보습력도 좋아요. 화장솜 보다는 그냥 손에 덜어서 피부에 흡수시켜주는게 좋더라구요. 시카에센스 토너로 자극받은 피부를 진정시켜주고, 시카밤을 발라주면 피부 보습에 효과적이어서 요즘같이 환절기때 사용하기 좋은 제품이에요.
사은품으로 라로슈포제 시카립밤까지 받았는데,
립밤 보습력도 좋고 튜브형식이라 위생적이고 너무 좋아요. 요즘 입술도 건조해서 매일 립밤 바르는데 요걸로 너무 잘 사용하고 있어요.
라로슈포제 제품들은 성분도 좋고, 피부 자극도 없어서 민감한 피부분들도 사용하기 좋은 제품이라 추천해요.",5
온리,18,스킨/토너,"라로슈포제 브랜드 자체가 건성분들에 맞춰진 느낌인데 이번에 새로 출시된 시카플러스트 판테놀 시카에센스로션은 성분이 건성, 지성, 복합성 분들 다 사용 할 수 있을 것 같아요😊
이번에 라로슈포제 메가데이때 듀오플러스, 토너, 시카밤 다 구매해봤고 사용중인데 매우 만족스러워요👍🏻
피부별로 나눠보면
지성
- 모공 막거나 여드름유발 성분도 따로 없고 글리세린, 판테놀이라 유수분 밸런스 조절에도 좋을 것 같습니다💚
복합성
- 간절기에는 시카밤으로 건조한 볼 부위 속건조 꼭 잡아주시면 쫀쫀 피부 가능‼️
건성
- 이거만 쓰기에는 매우 건조할거에요! 세럼 + 시카밤으로 3단계 케어해주세요💙
토너 유목민이라 집에 타브랜드 제품 여러개있는데 새로 출시된 라로슈포제 토너 마음에 들어서 밤에 꾸준히 바르는중입니다
모두 라로슈포제로 간절기케어 해보아요🥰",5
소소소소,18,스킨/토너,"✔ 진정 O 자극 X
요즘 환절기라 피부가 많이 얇아져서 걱정이었어요. 근데 기존에 쓰던 토너가 다 떨어진데다 시카 판테놀 토너가 나왔다고 해서 바로 구매해보았습니다! 시카와 판테놀 성분이 둘 다 잘맞는 사람으로서 만족스러운 토너였습니다:)

기존에 에빠끌라 H 토너는 여름철에 잘 사용했는데 아무래도 각질제거 성분이 있다보니 지금처럼 피부가 예민할 때 매일 사용하니까 살짝 자극적이더라구요.

근데 확실히 시카 판테놀 토너는 순한 것 같아요! 요즘 피부 밸런스가 깨진 느낌이라 최대한 순하고 덜 자극적인 제품들로 사용하는 중인데 아주 좋습니다! 가볍게 흐르는 제형이고, 닦토하기 좋아요ㅎㅎ

개인적으로 토너를 2개 정도 가지고, 피부 컨디션에 따라 바꿔쓰는 편인데, 시카 판테놀 토너 2 : 에빠끌라 토너 1 정도로 번갈아 가면서 사용해주면 딱 좋을 것 같아요!

✔ 아쉬운 점
에빠끌라는 뚜껑이 너무 안열려서 불편했는데, 이것도 조금 뻑뻑해요ㅠㅠ 다행히 에빠끌라에 비하면 심하지는 않은데 그래도 조금 불편해요...",5
A21,18,스킨/토너,"같은 라인 B5 시카 플라스트밤을 환절기에 잘 썼던 기억이 남아있어서 새로 출시된 신상 B5 시카토너가 궁금해서 구입해보게 되었습니다
날씨와 마스크의 콜라보로 인해 피부가 점점 더 민감해져가고 요즘 화장 후에도 속당김을 심하게 느낀터라 민감성 피부 속보습에 좋은 스킨케어 제품을 찾아보던 중 올영 기획세트로 골랐습니다

B5 시카플라스트 토너는 촉촉하면서 부드럽게 흡수되고 끈적임이 없다는 점이 마음에 들었습니다
피부장벽 강화에도 도움이 되는 판테놀도 5% 함유되어 있다고해서, 피부장벽이 무너져 트러블이 많이 나는 환절기에 사용하기 적당한 제품 같습니다
향도 따로 인공향료를 넣지 않아서 무향이라 더욱 마음에 들었습니다
시카플라스트 토너는 권장하는 사용팁과 같이 ☑ 화장솜 없이 피부에 얹어주듯 가볍게 두드려주면 피부 속으로 바로 흡수되서 속건조를 잡아주는 느낌이라 민감성 피부에 좋은 것 같습니다",5
